,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
3730,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.17829457364341086,0.19444444444444445,0.0
3734,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.5,0.0
3736,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
3737,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.5736434108527132,0.027777777777777776,0.0
3741,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.6821705426356589,0.1388888888888889,0.0
3742,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
3747,0.0,1.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
3749,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.5,0.0
3752,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4496124031007752,0.19444444444444445,0.0
3756,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.35658914728682173,0.19444444444444445,0.0
3760,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.8333333333333334,0.0
3763,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
3764,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.3023255813953488,0.5277777777777778,0.0
3766,0.0,0.0,1.0,0.75,0.6666666666666666,0.5833333333333334,0.7674418604651163,0.6111111111111112,0.0
3768,0.0,0.0,1.0,0.75,0.6666666666666666,0.5833333333333334,0.7674418604651163,0.6111111111111112,0.0
3773,0.0,1.0,0.0,0.25,0.0,0.0,0.3178294573643411,0.5833333333333334,0.0
3781,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
3782,0.0,1.0,1.0,0.25,0.5,0.4166666666666667,0.31007751937984496,0.3611111111111111,0.0
3783,0.0,0.0,0.0,0.25,0.3333333333333333,0.75,0.31007751937984496,0.19444444444444445,0.0
3784,0.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
3786,0.0,1.0,0.0,0.25,1.0,0.75,0.9147286821705426,0.8611111111111112,0.0
3789,0.0,1.0,1.0,0.25,0.0,0.75,0.3023255813953488,0.8611111111111112,0.0
3797,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.3333333333333333,0.0
3798,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.9147286821705426,0.5,0.0
3799,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
3800,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.5,0.0
3802,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.07751937984496124,0.5,0.0
3803,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
3804,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.19444444444444445,0.0
3806,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.2222222222222222,0.0
3807,0.0,1.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.027777777777777776,1.0
3811,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
3812,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.5813953488372093,0.027777777777777776,0.0
3813,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.18604651162790697,0.6111111111111112,0.0
3824,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.031007751937984496,0.6111111111111112,0.0
3826,0.0,1.0,0.0,0.25,0.16666666666666666,0.4166666666666667,0.46511627906976744,0.3333333333333333,0.0
3829,0.0,1.0,1.0,0.25,1.0,0.75,0.5038759689922481,0.8611111111111112,0.0
3834,0.0,1.0,0.0,0.0,0.6666666666666666,0.75,0.7906976744186046,0.6111111111111112,0.0
3836,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
3838,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.8062015503875969,1.0,0.0
3839,0.0,0.0,1.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0
3845,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.37209302325581395,0.4444444444444444,0.0
3846,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.5426356589147286,0.19444444444444445,0.0
3847,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.3178294573643411,0.6944444444444444,0.0
3848,0.0,0.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.5,0.0
3849,0.0,1.0,1.0,0.0,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
3851,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
3852,1.0,1.0,1.0,0.25,1.0,0.75,0.46511627906976744,0.1388888888888889,0.0
3853,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.8372093023255814,0.8055555555555556,0.0
3855,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.46511627906976744,0.5,0.0
3859,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.023255813953488372,0.08333333333333333,0.0
3861,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.5,0.0
3868,0.0,0.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.3875968992248062,0.027777777777777776,0.0
3874,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
3877,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.3178294573643411,0.6944444444444444,0.0
3878,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.8611111111111112,0.0
3883,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
3884,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.3023255813953488,0.6111111111111112,0.0
3885,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
3887,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
3889,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
3892,0.0,0.0,0.0,0.25,0.8333333333333334,0.16666666666666666,0.3875968992248062,0.4444444444444444,0.0
3895,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0
3896,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
3900,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.07751937984496124,0.5,0.0
3905,0.0,0.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.8604651162790697,0.8611111111111112,0.0
3906,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.9147286821705426,0.5,0.0
3907,0.0,1.0,1.0,0.25,0.0,0.0,0.31007751937984496,0.19444444444444445,0.0
3909,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.5,0.0
3911,0.0,1.0,1.0,0.25,1.0,0.75,0.4418604651162791,0.6388888888888888,0.0
3913,0.0,1.0,1.0,0.25,0.0,0.75,0.2248062015503876,0.08333333333333333,0.0
3916,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
3918,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.8611111111111112,0.0
3921,0.0,0.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.5,0.0
3922,0.0,0.0,1.0,1.0,0.8333333333333334,0.08333333333333333,0.9302325581395349,0.5,0.0
3923,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
3924,0.0,0.0,1.0,0.25,0.8333333333333334,0.75,0.9147286821705426,0.5,0.0
3927,0.0,1.0,0.0,0.25,0.5,0.5,0.5736434108527132,0.6111111111111112,0.0
3929,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.3798449612403101,0.25,0.0
3931,0.0,1.0,1.0,1.0,0.0,0.75,0.3023255813953488,0.8611111111111112,0.0
3932,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.046511627906976744,0.1388888888888889,0.0
3933,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.7222222222222222,1.0
3941,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.8217054263565892,0.19444444444444445,1.0
3942,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.0,0.0
3944,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.5555555555555556,0.0
3945,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.4418604651162791,0.5,0.0
3946,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.8055555555555556,0.0
3947,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.7222222222222222,1.0
3948,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
3952,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.24806201550387597,0.3333333333333333,0.0
3955,0.0,0.0,1.0,0.25,0.5,0.08333333333333333,0.4418604651162791,0.5,0.0
3957,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
3959,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
3960,0.0,0.0,1.0,0.0,0.5,0.08333333333333333,0.4418604651162791,0.5,0.0
3962,0.0,1.0,0.0,0.25,0.8333333333333334,0.8333333333333334,0.24031007751937986,0.6111111111111112,0.0
3963,0.0,1.0,1.0,0.25,0.8333333333333334,0.4166666666666667,0.2248062015503876,0.08333333333333333,0.0
3964,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.13178294573643412,0.8611111111111112,0.0
3965,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
3970,0.0,1.0,1.0,0.25,0.5,0.4166666666666667,0.6666666666666666,0.027777777777777776,0.0
3974,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6666666666666666,0.1388888888888889,0.0
3978,0.0,0.0,1.0,0.25,1.0,0.75,0.046511627906976744,0.8611111111111112,0.0
3979,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.046511627906976744,0.3333333333333333,0.0
3980,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.6821705426356589,0.05555555555555555,0.0
3982,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5736434108527132,0.8611111111111112,0.0
3985,0.0,0.0,1.0,0.25,0.0,0.08333333333333333,0.37209302325581395,0.6388888888888888,0.0
3987,1.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.8611111111111112,0.0
3993,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.25,0.0
3997,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.3178294573643411,0.8055555555555556,0.0
3999,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0
4001,0.0,0.0,1.0,1.0,0.3333333333333333,0.75,0.3953488372093023,0.6388888888888888,0.0
4004,0.0,0.0,0.0,0.25,0.3333333333333333,0.75,0.0,0.027777777777777776,1.0
4008,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.07751937984496124,0.5,0.0
4009,0.0,1.0,0.0,0.25,0.3333333333333333,0.0,0.4418604651162791,0.8611111111111112,0.0
4010,0.0,0.0,1.0,0.25,0.0,0.75,0.4418604651162791,0.5,0.0
4011,0.0,1.0,1.0,0.25,0.0,0.0,0.3023255813953488,0.3611111111111111,0.0
4014,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
4015,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.4444444444444444,0.0
4016,0.0,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.5555555555555556,0.0
4019,0.0,0.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.17054263565891473,0.6111111111111112,0.0
4021,0.0,1.0,1.0,0.75,0.8333333333333334,0.8333333333333334,0.20930232558139536,0.8611111111111112,0.0
4024,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.40310077519379844,0.4722222222222222,0.0
4026,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.5,0.0
4028,0.0,1.0,0.0,0.25,0.3333333333333333,0.0,0.5116279069767442,0.2222222222222222,0.0
4029,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
4032,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.6111111111111112,0.0
4033,0.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.9457364341085271,0.5,0.0
4038,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4883720930232558,0.8611111111111112,0.0
4040,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
4041,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
4042,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.2713178294573643,0.5,0.0
4043,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.3875968992248062,0.027777777777777776,0.0
4044,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.25,0.0
4045,0.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.6356589147286822,0.5,0.0
4052,0.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.9147286821705426,0.027777777777777776,1.0
4054,0.0,1.0,1.0,0.25,0.0,0.75,0.37209302325581395,0.027777777777777776,0.0
4057,0.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
4061,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
4062,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.25,0.0
4066,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.6821705426356589,0.5,0.0
4068,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
4070,0.0,0.0,0.0,0.75,0.3333333333333333,0.16666666666666666,0.0,0.027777777777777776,1.0
4072,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
4074,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.8604651162790697,0.8611111111111112,0.0
4079,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.6111111111111112,0.0
4082,0.0,1.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.7906976744186046,0.19444444444444445,0.0
4084,0.0,0.0,0.0,0.25,0.0,0.4166666666666667,0.3875968992248062,0.5,0.0
4088,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.007751937984496124,0.5555555555555556,0.0
4092,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.5,0.0
4094,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
4100,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.2713178294573643,0.8611111111111112,0.0
4104,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.06201550387596899,0.3611111111111111,0.0
4111,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
4113,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.15503875968992248,0.8611111111111112,0.0
4115,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
4116,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.9069767441860465,0.8611111111111112,0.0
4119,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.6821705426356589,0.7222222222222222,0.0
4120,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
4121,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
4123,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
4125,0.0,1.0,0.0,0.25,0.0,0.75,0.46511627906976744,0.3333333333333333,0.0
4126,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6944444444444444,0.0
4127,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
4128,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5736434108527132,0.6111111111111112,0.0
4130,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.875968992248062,0.5,0.0
4131,0.0,1.0,1.0,0.25,0.6666666666666666,0.08333333333333333,0.11627906976744186,0.5,0.0
4132,0.0,1.0,1.0,0.25,0.8333333333333334,0.9166666666666666,0.5891472868217055,0.4722222222222222,0.0
4133,0.0,1.0,0.0,0.25,1.0,0.75,0.4496124031007752,0.8611111111111112,0.0
4136,0.0,1.0,1.0,0.75,0.0,0.08333333333333333,0.6666666666666666,0.6388888888888888,0.0
4137,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
4140,0.0,1.0,0.0,0.25,1.0,0.75,0.5736434108527132,0.3333333333333333,0.0
4141,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.46511627906976744,0.19444444444444445,0.0
4142,0.0,0.0,0.0,0.25,1.0,0.75,0.4418604651162791,0.3333333333333333,0.0
4143,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
4145,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.3611111111111111,1.0
4148,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.7364341085271318,0.5,0.0
4149,0.0,1.0,1.0,0.25,0.6666666666666666,0.5833333333333334,0.5736434108527132,0.6111111111111112,0.0
4154,0.0,1.0,0.0,0.25,0.8333333333333334,0.3333333333333333,0.5271317829457365,0.5555555555555556,0.0
4160,0.0,1.0,0.0,0.5,0.6666666666666666,0.5833333333333334,0.14728682170542637,0.3333333333333333,0.0
4162,0.0,1.0,1.0,0.25,1.0,0.75,0.46511627906976744,0.1388888888888889,0.0
4166,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.06201550387596899,0.19444444444444445,0.0
4171,0.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.2222222222222222,0.0
4176,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.8611111111111112,0.0
4177,0.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.23255813953488372,0.027777777777777776,0.0
4179,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.3333333333333333,0.0
4182,0.0,1.0,1.0,0.25,0.0,0.75,0.4418604651162791,0.8055555555555556,0.0
4183,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,1.0
4184,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.03875968992248062,0.25,0.0
4185,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.9166666666666666,0.0
4187,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.07751937984496124,0.5,0.0
4196,0.0,0.0,1.0,0.25,0.0,0.08333333333333333,0.3953488372093023,0.1388888888888889,0.0
4198,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3875968992248062,0.4444444444444444,0.0
4199,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6976744186046512,0.19444444444444445,0.0
4201,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
4202,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.4418604651162791,0.3333333333333333,0.0
4204,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.2558139534883721,0.0,0.0
4206,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.40310077519379844,0.4722222222222222,0.0
4209,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
4210,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.3023255813953488,0.5555555555555556,0.0
4212,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.5116279069767442,0.8611111111111112,0.0
4213,1.0,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.17829457364341086,0.3333333333333333,0.0
4218,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
4219,0.0,0.0,0.0,0.25,0.16666666666666666,0.4166666666666667,0.17054263565891473,0.1111111111111111,0.0
4220,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.5277777777777778,0.0
4223,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
4225,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.2248062015503876,0.3333333333333333,0.0
4226,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5038759689922481,0.8611111111111112,0.0
4228,0.0,1.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.875968992248062,0.5,0.0
4229,0.0,1.0,1.0,0.0,0.8333333333333334,0.4166666666666667,0.4418604651162791,0.5,0.0
4232,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.5891472868217055,0.5555555555555556,0.0
4236,0.0,1.0,0.0,0.0,0.8333333333333334,0.75,0.4418604651162791,0.5,0.0
4238,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.07751937984496124,0.5,0.0
4244,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.20930232558139536,0.6111111111111112,0.0
4245,0.0,1.0,1.0,0.25,0.0,0.75,0.4418604651162791,0.5,0.0
4247,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
4250,0.0,0.0,0.0,0.25,0.3333333333333333,0.75,0.3023255813953488,0.8611111111111112,0.0
4253,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
4255,0.0,1.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.17054263565891473,0.6666666666666666,0.0
4259,0.0,1.0,0.0,0.25,0.3333333333333333,0.75,0.5891472868217055,0.5,0.0
4260,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.23255813953488372,0.3333333333333333,0.0
4262,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.5581395348837209,0.8055555555555556,0.0
4264,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.7906976744186046,0.75,0.0
4265,0.0,1.0,1.0,0.0,0.8333333333333334,0.75,0.17054263565891473,0.5,0.0
4266,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4496124031007752,0.19444444444444445,1.0
4268,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.75,0.0
4270,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5813953488372093,0.6111111111111112,0.0
4271,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
4272,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
4281,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.17829457364341086,0.5,0.0
4282,0.0,1.0,1.0,0.5,0.6666666666666666,0.5833333333333334,0.5736434108527132,0.5,0.0
4287,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.6744186046511628,0.5,0.0
4289,0.0,0.0,1.0,0.25,0.0,0.5833333333333334,0.8062015503875969,0.8611111111111112,0.0
4292,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
4293,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.8604651162790697,0.6388888888888888,0.0
4294,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.046511627906976744,0.19444444444444445,0.0
4297,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
4298,0.0,0.0,1.0,0.25,0.3333333333333333,0.16666666666666666,0.49612403100775193,0.5277777777777778,0.0
4301,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.8604651162790697,0.6944444444444444,0.0
4302,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.6111111111111112,0.0
4305,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.1388888888888889,0.0
